"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__SMA #1","__SMA #2","__SMA #3","__Stop Loss %","__OverBought","__OverSold","__Volume MA","__Num dev","__Source","comment"
63774.85,212.58,63774.85,212.58,0,0,95748.5,319.16,95748.5,319.16,0,0,31973.65,106.58,31973.65,106.58,0,0,70108.65,73.19,13526.65,23.36,465119.2,1550.4,0.06,0.261,2.995,2.995,"N/A",35,35,0,-437,-0.47,0,0,0,57,57,0,1,1,0,14,14,0,40,40,0,24.56,24.56,"N/A",1118.86,3.68,1118.86,3.68,"N/A",6839.18,22.53,6839.18,22.53,"N/A",799.34,2.65,799.34,2.65,"N/A",8.556,8.556,"N/A",24022.2,77.64,24022.2,77.64,"N/A",5461.8,17.65,5461.8,17.65,"N/A",78,78,0,134,134,0,64,64,0,0,0,0,30,90,310,0.01,68,20,4,3.9,"close","All parameters are changed randomly"
105260.7,350.87,105260.7,350.87,0,0,155720.45,519.07,155720.45,519.07,0,0,50459.75,168.2,50459.75,168.2,0,0,117264,84.74,13365.6,41.67,500401.5,1668.01,0.074,0.26,3.086,3.086,"N/A",35,35,0,698.1,0.52,0,0,0,47,47,0,1,1,0,22,22,0,23,23,0,46.81,46.81,"N/A",2239.59,7.41,2239.59,7.41,"N/A",7078.2,23.34,7078.2,23.34,"N/A",2193.9,7.19,2193.9,7.19,"N/A",3.226,3.226,"N/A",24022.2,77.64,24022.2,77.64,"N/A",5104.8,17.19,5104.8,17.19,"N/A",99,99,0,163,163,0,46,46,0,0,0,0,34,50,310,0.08,46,35,16,3.9,"close","All parameters are changed randomly"
131627.8,438.76,131627.8,438.76,0,0,173943.75,579.81,173943.75,579.81,0,0,42315.95,141.05,42315.95,141.05,0,0,145529.9,86.71,19911.2,37.72,500401.5,1668.01,0.054,0.651,4.111,4.111,"N/A",35,35,0,25.1,0.02,0,0,0,38,38,0,1,1,0,9,9,0,29,29,0,23.68,23.68,"N/A",3463.89,11.23,3463.89,11.23,"N/A",19327.08,63.04,19327.08,63.04,"N/A",1459.17,4.85,1459.17,4.85,"N/A",13.245,13.245,"N/A",68525.4,224.83,68525.4,224.83,"N/A",10633,34.11,10633,34.11,"N/A",135,135,0,329,329,0,75,75,0,0,0,0,26,100,280,0.02,90,60,7,3.2,"close","All parameters are changed randomly"
71232.85,237.44,71232.85,237.44,0,0,135664,452.21,135664,452.21,0,0,64431.15,214.77,64431.15,214.77,0,0,99214.9,91.79,21256.45,70.85,482961.65,1609.87,0.059,0.171,2.106,2.106,"N/A",33,33,0,288.9,0.29,0,0,0,58,58,0,1,1,0,17,17,0,40,40,0,29.31,29.31,"N/A",1228.15,4.3,1228.15,4.3,"N/A",7980.24,27.16,7980.24,27.16,"N/A",1610.78,5.31,1610.78,5.31,"N/A",4.954,4.954,"N/A",27270,100.88,27270,100.88,"N/A",7874.1,25.77,7874.1,25.77,"N/A",70,70,0,135,135,0,44,44,0,0,0,0,50,90,190,0.04,68,55,9,2.6,"close","All parameters are changed randomly"
90611.45,302.04,90611.45,302.04,0,0,157501.9,525.01,157501.9,525.01,0,0,66890.45,222.97,66890.45,222.97,0,0,100377.5,78.59,18656.65,40.9,465855.6,1552.85,0.068,0.203,2.355,2.355,"N/A",37,37,0,4689.3,3.89,0,0,0,48,48,0,1,1,0,25,25,0,23,23,0,52.08,52.08,"N/A",1887.74,6.35,1887.74,6.35,"N/A",6300.08,21.16,6300.08,21.16,"N/A",2908.28,9.73,2908.28,9.73,"N/A",2.166,2.166,"N/A",39449.4,145.93,39449.4,145.93,"N/A",7822.3,25.52,7822.3,25.52,"N/A",77,77,0,103,103,0,49,49,0,0,0,0,50,98,250,0.09,112,50,15,1.9,"close","All parameters are changed randomly"
54893.35,182.98,54893.35,182.98,0,0,103082.05,343.61,103082.05,343.61,0,0,48188.7,160.63,48188.7,160.63,0,0,55551.65,64.93,16306.1,33.91,482967.45,1609.89,0.05,0.154,2.139,2.139,"N/A",36,36,0,289.3,0.34,0,0,0,82,82,0,1,1,0,45,45,0,29,29,0,54.88,54.88,"N/A",669.43,2.29,669.43,2.29,"N/A",2290.71,7.77,2290.71,7.77,"N/A",1661.68,5.59,1661.68,5.59,"N/A",1.379,1.379,"N/A",29131.2,107.76,29131.2,107.76,"N/A",5496.9,18.49,5496.9,18.49,"N/A",29,29,0,40,40,0,20,20,0,0,0,0,46,100,370,0.09,112,45,11,0.9,"close","All parameters are changed randomly"
164711.95,549.04,164711.95,549.04,0,0,200109.45,667.03,200109.45,667.03,0,0,35397.5,117.99,35397.5,117.99,0,0,177868.3,89.02,11245.8,28.94,447562.8,1491.88,0.081,0.631,5.653,5.653,"N/A",35,35,0,26.2,0.01,0,0,0,40,40,0,1,1,0,16,16,0,24,24,0,40,40,"N/A",4117.8,13.48,4117.8,13.48,"N/A",12506.84,41.23,12506.84,41.23,"N/A",1474.9,5.02,1474.9,5.02,"N/A",8.48,8.48,"N/A",55518,183.31,55518,183.31,"N/A",6063.1,25.01,6063.1,25.01,"N/A",139,139,0,281,281,0,44,44,0,0,0,0,14,74,400,0.04,35,50,7,3.8,"close","All parameters are changed randomly"
67131.55,223.77,67131.55,223.77,0,0,125139.75,417.13,125139.75,417.13,0,0,58008.2,193.36,58008.2,193.36,0,0,74772.35,71.37,16851.2,33.64,465885,1552.95,0.071,0.169,2.157,2.157,"N/A",36,36,0,5226,5.38,0,0,0,54,54,0,1,1,0,24,24,0,29,29,0,44.44,44.44,"N/A",1243.18,4.13,1243.18,4.13,"N/A",5214.16,17.48,5214.16,17.48,"N/A",2000.28,6.78,2000.28,6.78,"N/A",2.607,2.607,"N/A",22092.8,70.52,22092.8,70.52,"N/A",6841.9,24.85,6841.9,24.85,"N/A",59,59,0,100,100,0,27,27,0,0,0,0,50,82,400,0.06,79,55,15,2,"close","All parameters are changed randomly"
59963.7,199.88,59963.7,199.88,0,0,141272.5,470.91,141272.5,470.91,0,0,81308.8,271.03,81308.8,271.03,0,0,61773.4,67.31,14891.55,29.54,500458.5,1668.2,0.061,0.142,1.737,1.737,"N/A",37,37,0,1444.1,1.61,0,0,0,184,184,0,1,1,0,48,48,0,128,128,0,26.09,26.09,"N/A",325.89,1.14,325.89,1.14,"N/A",2943.18,9.95,2943.18,9.95,"N/A",635.23,2.09,635.23,2.09,"N/A",4.633,4.633,"N/A",16992,62.86,16992,62.86,"N/A",7410.4,24.95,7410.4,24.95,"N/A",15,15,0,28,28,0,12,12,0,0,0,0,38,90,160,0.01,123,60,16,1.1,"close","All parameters are changed randomly"
46272.1,154.24,46272.1,154.24,0,0,114211.55,380.71,114211.55,380.71,0,0,67939.45,226.46,67939.45,226.46,0,0,47597.7,61.34,16424.95,29.85,500458.5,1668.2,0.049,0.101,1.681,1.681,"N/A",34,34,0,-705.9,-0.93,0,0,0,108,108,0,1,1,0,39,39,0,39,39,0,36.11,36.11,"N/A",428.45,1.49,428.45,1.49,"N/A",2928.5,9.89,2928.5,9.89,"N/A",1742.04,5.78,1742.04,5.78,"N/A",1.681,1.681,"N/A",16815,62.2,16815,62.2,"N/A",4532,15.24,4532,15.24,"N/A",23,23,0,40,40,0,22,22,0,0,0,0,38,98,190,0.08,57,60,8,1,"close","All parameters are changed randomly"
42620.6,142.07,42620.6,142.07,0,0,128142.5,427.14,128142.5,427.14,0,0,85521.9,285.07,85521.9,285.07,0,0,44357.45,59.68,16410,30.83,447603.3,1492.01,0.046,0.092,1.498,1.498,"N/A",35,35,0,-276.4,-0.38,0,0,0,150,150,0,1,1,0,46,46,0,62,62,0,30.67,30.67,"N/A",284.14,1,284.14,1,"N/A",2785.71,9.4,2785.71,9.4,"N/A",1379.39,4.55,1379.39,4.55,"N/A",2.02,2.02,"N/A",16815,62.2,16815,62.2,"N/A",5646.3,18.87,5646.3,18.87,"N/A",17,17,0,33,33,0,17,17,0,0,0,0,10,90,160,0.08,57,55,11,0.8,"close","All parameters are changed randomly"
174052.1,580.17,174052.1,580.17,0,0,203736.5,679.12,203736.5,679.12,0,0,29684.4,98.95,29684.4,98.95,0,0,181231.05,87.95,14173.1,19.56,500463,1668.21,0.07,1.007,6.863,6.863,"N/A",35,35,0,29.2,0.01,0,0,0,30,30,0,1,1,0,14,14,0,16,16,0,46.67,46.67,"N/A",5801.74,19.12,5801.74,19.12,"N/A",14552.61,47.94,14552.61,47.94,"N/A",1855.27,6.11,1855.27,6.11,"N/A",7.844,7.844,"N/A",83120,274.44,83120,274.44,"N/A",4677.25,16.23,4677.25,16.23,"N/A",193,193,0,341,341,0,64,64,0,0,0,0,18,90,400,0.05,123,25,16,3.4,"close","All parameters are changed randomly"
73730.65,245.77,73730.65,245.77,0,0,150150.35,500.5,150150.35,500.5,0,0,76419.7,254.73,76419.7,254.73,0,0,85173,76.85,18430.4,44.92,500449.5,1668.17,0.07,0.156,1.965,1.965,"N/A",36,36,0,4690.8,4.52,0,0,0,67,67,0,1,1,0,33,33,0,33,33,0,49.25,49.25,"N/A",1100.46,3.65,1100.46,3.65,"N/A",4550.01,14.98,4550.01,14.98,"N/A",2315.75,7.56,2315.75,7.56,"N/A",1.965,1.965,"N/A",21169.8,65.64,21169.8,65.64,"N/A",5104.8,17.19,5104.8,17.19,"N/A",57,57,0,81,81,0,35,35,0,0,0,0,34,50,190,0.08,35,20,14,2,"close","All parameters are changed randomly"
63648.1,212.16,63648.1,212.16,0,0,144972.55,483.24,144972.55,483.24,0,0,81324.45,271.08,81324.45,271.08,0,0,72227.7,74.99,20154.75,47.42,500449.5,1668.17,0.053,0.146,1.783,1.783,"N/A",36,36,0,-879.8,-0.94,0,0,0,102,102,0,1,1,0,51,51,0,44,44,0,50,50,"N/A",624,2.1,624,2.1,"N/A",2842.6,9.57,2842.6,9.57,"N/A",1848.28,6.23,1848.28,6.23,"N/A",1.538,1.538,"N/A",28830,106.65,28830,106.65,"N/A",4895.35,15.97,4895.35,15.97,"N/A",35,35,0,46,46,0,27,27,0,0,0,0,22,50,250,0.09,123,45,8,1.5,"close","All parameters are changed randomly"
82667.1,275.56,82667.1,275.56,0,0,155514.5,518.38,155514.5,518.38,0,0,72847.4,242.82,72847.4,242.82,0,0,92275.15,78.09,18109.25,41.16,500449.5,1668.17,0.062,0.212,2.135,2.135,"N/A",36,36,0,28.3,0.03,0,0,0,81,81,0,1,1,0,33,33,0,43,43,0,40.74,40.74,"N/A",1020.58,3.42,1020.58,3.42,"N/A",4712.56,15.98,4712.56,15.98,"N/A",1694.13,5.82,1694.13,5.82,"N/A",2.782,2.782,"N/A",42510,157.25,42510,157.25,"N/A",6179,25.33,6179,25.33,"N/A",47,47,0,74,74,0,31,31,0,0,0,0,18,100,340,0.05,90,60,11,1.8,"close","All parameters are changed randomly"
188754.4,629.18,188754.4,629.18,0,0,218454.95,728.18,218454.95,728.18,0,0,29700.55,99,29700.55,99,0,0,195280.45,88.45,8728.5,18.9,500508,1668.36,0.072,1.214,7.355,7.355,"N/A",35,35,0,32.2,0.01,0,0,0,30,30,0,1,1,0,11,11,0,19,19,0,36.67,36.67,"N/A",6291.81,21.75,6291.81,21.75,"N/A",19859.54,68.3,19859.54,68.3,"N/A",1563.19,5.2,1563.19,5.2,"N/A",12.705,12.705,"N/A",86208.1,303.25,86208.1,303.25,"N/A",4116.5,14.28,4116.5,14.28,"N/A",192,192,0,436,436,0,51,51,0,0,0,0,22,100,100,0.05,101,30,14,3.3,"close","All parameters are changed randomly"
141024.3,470.08,141024.3,470.08,0,0,154315.4,514.38,154315.4,514.38,0,0,13291.1,44.3,13291.1,44.3,0,0,151718.2,84.92,7310.5,24.37,500508,1668.36,0.086,0.98,11.61,11.61,"N/A",35,35,0,5229.3,3.06,0,0,0,22,22,0,1,1,0,8,8,0,14,14,0,36.36,36.36,"N/A",6410.2,21.27,6410.2,21.27,"N/A",19289.43,63.97,19289.43,63.97,"N/A",949.36,3.13,949.36,3.13,"N/A",20.318,20.318,"N/A",44070.75,146.28,44070.75,146.28,"N/A",2154.6,7.11,2154.6,7.11,"N/A",234,234,0,532,532,0,64,64,0,0,0,0,38,82,400,0.03,79,50,16,3.9,"close","All parameters are changed randomly"
147142.75,490.48,147142.75,490.48,0,0,193084.1,643.61,193084.1,643.61,0,0,45941.35,153.14,45941.35,153.14,0,0,151324.75,83.49,10568.75,22.27,483638.8,1612.13,0.11,0.448,4.203,4.203,"N/A",35,35,0,1158.8,0.65,0,0,0,62,62,0,1,1,0,22,22,0,40,40,0,35.48,35.48,"N/A",2373.27,7.93,2373.27,7.93,"N/A",8776.55,29.29,8776.55,29.29,"N/A",1148.53,3.82,1148.53,3.82,"N/A",7.642,7.642,"N/A",33207.9,108.74,33207.9,108.74,"N/A",4419.4,14.42,4419.4,14.42,"N/A",77,77,0,148,148,0,38,38,0,0,0,0,38,74,190,0.03,46,50,4,2.4,"close","All parameters are changed randomly"
97464.95,324.88,97464.95,324.88,0,0,184259.1,614.2,184259.1,614.2,0,0,86794.15,289.31,86794.15,289.31,0,0,99485.75,76.83,20449.05,35.68,500497.5,1668.33,0.081,0.216,2.123,2.123,"N/A",35,35,0,507.1,0.4,0,0,0,61,61,0,1,1,0,27,27,0,34,34,0,44.26,44.26,"N/A",1597.79,5.46,1597.79,5.46,"N/A",6824.41,22.9,6824.41,22.9,"N/A",2552.77,8.39,2552.77,8.39,"N/A",2.673,2.673,"N/A",22623.8,72.21,22623.8,72.21,"N/A",7410.4,24.95,7410.4,24.95,"N/A",78,78,0,126,126,0,40,40,0,0,0,0,30,90,130,0.07,140,40,10,2.4,"close","All parameters are changed randomly"
109102,363.67,109102,363.67,0,0,157415.75,524.72,157415.75,524.72,0,0,48313.75,161.05,48313.75,161.05,0,0,123073.65,87.21,15138.15,46.68,500497.5,1668.33,0.068,0.291,3.258,3.258,"N/A",34,34,0,31.5,0.02,0,0,0,32,32,0,1,1,0,14,14,0,18,18,0,43.75,43.75,"N/A",3409.44,11.71,3409.44,11.71,"N/A",11243.98,38.18,11243.98,38.18,"N/A",2684.1,8.87,2684.1,8.87,"N/A",4.189,4.189,"N/A",43782.6,161.96,43782.6,161.96,"N/A",5398.4,18.18,5398.4,18.18,"N/A",167,167,0,298,298,0,65,65,0,0,0,0,26,98,370,0.08,35,15,16,2.5,"close","All parameters are changed randomly"
100661.3,335.54,100661.3,335.54,0,0,170564.8,568.55,170564.8,568.55,0,0,69903.5,233.01,69903.5,233.01,0,0,107767.5,78.22,14184,26.3,500535,1668.45,0.078,0.269,2.44,2.44,"N/A",36,36,0,4696.5,3.59,0,0,0,76,76,0,1,1,0,27,27,0,45,45,0,35.53,35.53,"N/A",1324.49,4.59,1324.49,4.59,"N/A",6317.21,21.47,6317.21,21.47,"N/A",1553.41,5.13,1553.41,5.13,"N/A",4.067,4.067,"N/A",39449.4,145.93,39449.4,145.93,"N/A",5051.4,17.25,5051.4,17.25,"N/A",49,49,0,88,88,0,29,29,0,0,0,0,34,98,220,0.04,101,25,14,1.9,"close","All parameters are changed randomly"
96839.35,322.8,96839.35,322.8,0,0,172982.4,576.61,172982.4,576.61,0,0,76143.05,253.81,76143.05,253.81,0,0,105564.5,81.99,14929.05,27.1,447668.1,1492.23,0.082,0.195,2.272,2.272,"N/A",36,36,0,-271.6,-0.21,0,0,0,95,95,0,1,1,0,49,49,0,40,40,0,51.58,51.58,"N/A",1019.36,3.37,1019.36,3.37,"N/A",3530.25,11.7,3530.25,11.7,"N/A",1903.58,6.34,1903.58,6.34,"N/A",1.855,1.855,"N/A",25158.65,84.21,25158.65,84.21,"N/A",3680.1,14.73,3680.1,14.73,"N/A",41,41,0,57,57,0,28,28,0,0,0,0,10,82,280,0.1,101,30,10,1.6,"close","All parameters are changed randomly"
205729.55,685.77,205729.55,685.77,0,0,231025.85,770.09,231025.85,770.09,0,0,25296.3,84.32,25296.3,84.32,0,0,214954.2,90,8533.95,25.56,500554.5,1668.52,0.053,2.453,9.133,9.133,"N/A",35,35,0,708.3,0.3,0,0,0,24,24,0,1,1,0,8,8,0,16,16,0,33.33,33.33,"N/A",8572.06,28.91,8572.06,28.91,"N/A",28878.23,97.14,28878.23,97.14,"N/A",1581.02,5.21,1581.02,5.21,"N/A",18.266,18.266,"N/A",143958.5,486.96,143958.5,486.96,"N/A",2017.8,6.02,2017.8,6.02,"N/A",237,237,0,556,556,0,78,78,0,0,0,0,26,66,220,0.06,134,60,7,4,"close","All parameters are changed randomly"
201135.15,670.45,201135.15,670.45,0,0,231427.8,771.43,231427.8,771.43,0,0,30292.65,100.98,30292.65,100.98,0,0,214558.65,90.41,10242.1,26.37,500554.5,1668.52,0.057,1.222,7.64,7.64,"N/A",35,35,0,3765.6,1.63,0,0,0,26,26,0,1,1,0,9,9,0,17,17,0,34.62,34.62,"N/A",7735.97,25.56,7735.97,25.56,"N/A",25714.2,84.92,25714.2,84.92,"N/A",1781.92,5.86,1781.92,5.86,"N/A",14.431,14.431,"N/A",123200.2,408.74,123200.2,408.74,"N/A",3229.8,10.69,3229.8,10.69,"N/A",207,207,0,463,463,0,71,71,0,0,0,0,34,74,400,0.06,35,35,5,3.9,"close","All parameters are changed randomly"
89746,299.15,89746,299.15,0,0,155007.5,516.69,155007.5,516.69,0,0,65261.5,217.54,65261.5,217.54,0,0,91139.1,75.24,14647.5,13.19,500554.5,1668.52,0.106,0.286,2.375,2.375,"N/A",37,37,0,1033.9,0.86,0,0,0,170,170,0,1,1,0,56,56,0,102,102,0,32.94,32.94,"N/A",527.92,1.78,527.92,1.78,"N/A",2767.99,9.28,2767.99,9.28,"N/A",639.82,2.13,639.82,2.13,"N/A",4.326,4.326,"N/A",15649.8,50.58,15649.8,50.58,"N/A",2707.5,8.48,2707.5,8.48,"N/A",15,15,0,29,29,0,9,9,0,0,0,0,42,66,160,0.02,79,50,16,0.8,"close","All parameters are changed randomly"
123033.55,410.11,123033.55,410.11,0,0,169944.2,566.48,169944.2,566.48,0,0,46910.65,156.37,46910.65,156.37,0,0,129555.15,81.2,11548.55,15.31,500544,1668.48,0.094,0.394,3.623,3.623,"N/A",37,37,0,298.4,0.19,0,0,0,77,77,0,1,1,0,25,25,0,50,50,0,32.47,32.47,"N/A",1597.84,5.56,1597.84,5.56,"N/A",6797.77,23.31,6797.77,23.31,"N/A",938.21,3.09,938.21,3.09,"N/A",7.245,7.245,"N/A",43298.4,160.17,43298.4,160.17,"N/A",7582.4,24.87,7582.4,24.87,"N/A",47,47,0,88,88,0,28,28,0,0,0,0,38,98,340,0.01,123,30,9,2.1,"close","All parameters are changed randomly"
43941.55,146.47,43941.55,146.47,0,0,138519.45,461.73,138519.45,461.73,0,0,94577.9,315.26,94577.9,315.26,0,0,44773.2,59.88,13964.6,28.54,500544,1668.48,0.049,0.082,1.465,1.465,"N/A",36,36,0,-77.4,-0.1,0,0,0,133,133,0,1,1,0,62,62,0,55,55,0,46.62,46.62,"N/A",330.39,1.14,330.39,1.14,"N/A",2234.18,7.48,2234.18,7.48,"N/A",1719.6,5.69,1719.6,5.69,"N/A",1.299,1.299,"N/A",12277.2,38.07,12277.2,38.07,"N/A",6013.35,18.95,6013.35,18.95,"N/A",20,20,0,30,30,0,14,14,0,0,0,0,34,82,130,0.08,123,55,16,0.5,"close","All parameters are changed randomly"
148374.7,494.58,148374.7,494.58,0,0,192810.7,642.7,192810.7,642.7,0,0,44436,148.12,44436,148.12,0,0,158483.2,86.69,18651.4,27.88,500545.5,1668.49,0.061,0.647,4.339,4.339,"N/A",33,33,0,0,0,0,0,0,43,43,0,0,0,0,16,16,0,26,26,0,37.21,37.21,"N/A",3450.57,11.32,3450.57,11.32,"N/A",12050.67,39.53,12050.67,39.53,"N/A",1709.08,5.6,1709.08,5.6,"N/A",7.051,7.051,"N/A",73474,239.01,73474,239.01,"N/A",12406.45,40.69,12406.45,40.69,"N/A",114,114,0,228,228,0,48,48,0,0,0,0,38,58,310,0.03,90,30,13,2.9,"close","All parameters are changed randomly"
144296.3,480.99,144296.3,480.99,0,0,199142.95,663.81,199142.95,663.81,0,0,54846.65,182.82,54846.65,182.82,0,0,150940.05,84.79,15143.3,17.1,447677.55,1492.26,0.103,0.384,3.631,3.631,"N/A",37,37,0,945.5,0.54,0,0,0,78,78,0,1,1,0,39,39,0,36,36,0,50,50,"N/A",1849.95,6.12,1849.95,6.12,"N/A",5106.23,16.89,5106.23,16.89,"N/A",1523.52,5.03,1523.52,5.03,"N/A",3.352,3.352,"N/A",33871.2,113.37,33871.2,113.37,"N/A",6140.7,20.01,6140.7,20.01,"N/A",55,55,0,88,88,0,23,23,0,0,0,0,10,82,340,0.05,112,50,15,2,"close","All parameters are changed randomly"
55414.3,184.71,55414.3,184.71,0,0,131631.65,438.77,131631.65,438.77,0,0,76217.35,254.06,76217.35,254.06,0,0,58534.8,66.12,15988.55,33.25,500536.5,1668.46,0.057,0.12,1.727,1.727,"N/A",36,36,0,297.9,0.35,0,0,0,112,112,0,1,1,0,32,32,0,60,60,0,28.57,28.57,"N/A",494.77,1.75,494.77,1.75,"N/A",4113.49,13.98,4113.49,13.98,"N/A",1270.29,4.18,1270.29,4.18,"N/A",3.238,3.238,"N/A",16815,62.2,16815,62.2,"N/A",7410.4,24.95,7410.4,24.95,"N/A",24,24,0,45,45,0,20,20,0,0,0,0,42,98,160,0.03,57,35,9,1.6,"close","All parameters are changed randomly"
67289.1,224.3,67289.1,224.3,0,0,115375.6,384.59,115375.6,384.59,0,0,48086.5,160.29,48086.5,160.29,0,0,72679.8,70.78,12211.55,15.93,500752.5,1669.18,0.09,0.222,2.399,2.399,"N/A",35,35,0,0,0,0,0,0,138,138,0,0,0,0,35,35,0,70,70,0,25.36,25.36,"N/A",487.6,1.61,487.6,1.61,"N/A",3296.45,10.94,3296.45,10.94,"N/A",686.95,2.29,686.95,2.29,"N/A",4.799,4.799,"N/A",12114,39.15,12114,39.15,"N/A",4532,15.24,4532,15.24,"N/A",16,16,0,33,33,0,15,15,0,0,0,0,14,82,220,0.01,46,45,15,2.8,"close","All parameters are changed randomly"
139557.05,465.19,139557.05,465.19,0,0,176973.95,589.91,176973.95,589.91,0,0,37416.9,124.72,37416.9,124.72,0,0,154943.25,87.44,16325,40.12,465957.8,1553.19,0.069,0.451,4.73,4.73,"N/A",35,35,0,5231.2,3.09,0,0,0,24,24,0,1,1,0,9,9,0,15,15,0,37.5,37.5,"N/A",5814.88,19.5,5814.88,19.5,"N/A",19663.77,65.75,19663.77,65.75,"N/A",2494.46,8.25,2494.46,8.25,"N/A",7.883,7.883,"N/A",73714.3,248.83,73714.3,248.83,"N/A",6841.9,22.32,6841.9,22.32,"N/A",206,206,0,347,347,0,122,122,0,0,0,0,50,74,160,0.09,134,60,14,3.2,"close","All parameters are changed randomly"
33783.5,112.61,33783.5,112.61,0,0,106307.1,354.36,106307.1,354.36,0,0,72523.6,241.75,72523.6,241.75,0,0,41790.05,64.05,17137.5,42.22,500533.5,1668.44,0.039,0.068,1.466,1.466,"N/A",35,35,0,0,0,0,0,0,94,94,0,0,0,0,32,32,0,40,40,0,34.04,34.04,"N/A",359.4,1.16,359.4,1.16,"N/A",3322.1,10.96,3322.1,10.96,"N/A",1813.09,6.04,1813.09,6.04,"N/A",1.832,1.832,"N/A",10801.4,33.49,10801.4,33.49,"N/A",5145.8,16.82,5145.8,16.82,"N/A",26,26,0,46,46,0,24,24,0,0,0,0,38,82,160,0.08,57,45,15,2.1,"close","All parameters are changed randomly"
98051.4,326.84,98051.4,326.84,0,0,175699.6,585.67,175699.6,585.67,0,0,77648.2,258.83,77648.2,258.83,0,0,99861.1,76.9,13709.05,24.08,500533.5,1668.44,0.096,0.24,2.263,2.263,"N/A",37,37,0,1449.1,1.13,0,0,0,192,192,0,1,1,0,58,58,0,127,127,0,30.21,30.21,"N/A",510.68,1.7,510.68,1.7,"N/A",3029.3,10.05,3029.3,10.05,"N/A",611.4,2.02,611.4,2.02,"N/A",4.955,4.955,"N/A",16963.1,55.54,16963.1,55.54,"N/A",5374.15,17.68,5374.15,17.68,"N/A",15,15,0,26,26,0,11,11,0,0,0,0,30,82,160,0.01,112,40,12,1.2,"close","All parameters are changed randomly"
103900,346.33,103900,346.33,0,0,170328.4,567.76,170328.4,567.76,0,0,66428.4,221.43,66428.4,221.43,0,0,114744.05,82.97,23277.95,33.14,447666.75,1492.22,0.07,0.289,2.564,2.564,"N/A",35,35,0,944.7,0.71,0,0,0,69,69,0,1,1,0,14,14,0,55,55,0,20.29,20.29,"N/A",1505.8,5.15,1505.8,5.15,"N/A",12166.31,41.14,12166.31,41.14,"N/A",1207.79,4.01,1207.79,4.01,"N/A",10.073,10.073,"N/A",42510,157.25,42510,157.25,"N/A",11048.8,37.92,11048.8,37.92,"N/A",73,73,0,215,215,0,37,37,0,0,0,0,10,98,250,0.01,90,45,11,2.8,"close","All parameters are changed randomly"
111106.6,370.36,111106.6,370.36,0,0,140133.85,467.11,140133.85,467.11,0,0,29027.25,96.76,29027.25,96.76,0,0,123043.5,82.36,8338.7,22.45,483663.45,1612.21,0.071,0.591,4.828,4.828,"N/A",33,33,0,2990.6,2.12,0,0,0,44,44,0,1,1,0,9,9,0,34,34,0,20.45,20.45,"N/A",2525.15,8.4,2525.15,8.4,"N/A",15570.43,51.68,15570.43,51.68,"N/A",853.74,2.81,853.74,2.81,"N/A",18.238,18.238,"N/A",51889.95,175.16,51889.95,175.16,"N/A",3888.5,13.08,3888.5,13.08,"N/A",95,95,0,331,331,0,35,35,0,0,0,0,50,66,280,0.02,101,25,4,3.9,"close","All parameters are changed randomly"
